KATEGORI BAWAH 446,Tahun Permohonan,NOPAC,NAMA SYARIKAT / PENYEDIA,ALAMAT,ADD1,ADD2,ADD3,DAERAH,KAPASITI,SEKTOR,X,Y
MAJIKAN,2023,PAC/10401/2023/82156,TA CHUAN METAL RECYCLE SDN BHD,"NO74-1 (LOT 19054), JALAN PK 16,, TAMAN PERINDUSTRIAN KRUBONG,, MUKIM KRUBONG","NO74-1 (LOT 19054), JALAN PK 16,","TAMAN PERINDUSTRIAN KRUBONG,",MUKIM KRUBONG,MELAKA TENGAH,0,C - Pembuatan,2.285710031,102.2417931
MAJIKAN,2023,PAC/10401/2023/82155,TA CHUAN METAL RECYCLE SDN BHD,"NO 72-1 (LOT 19053), JALAN PK 16,, TAMAN PERINDUSTRIAN KRUBONG,, MUKIM KRUBONG","NO 72-1 (LOT 19053), JALAN PK 16,","TAMAN PERINDUSTRIAN KRUBONG,",MUKIM KRUBONG,MELAKA TENGAH,30,C - Pembuatan,2.285762146,102.2417893
MAJIKAN,2022,PAC/10401/2022/72748,EIMEI ELECTRONICS SDN BHD,"JA 3063 JALAN SERI MERBAU 3,, TAMAN SERI MERBAU","JA 3063 JALAN SERI MERBAU 3,",TAMAN SERI MERBAU,,JASIN,6,C - Pembuatan,2.285763009,102.4037588
MAJIKAN,2021,PAC/10401/2021/46756,LIOW HOCK SIEW AND LIOW HOCK TENG,"20 JALAN PERKASA 4,, TAMAN BUKIT TERENDAK","20 JALAN PERKASA 4,",TAMAN BUKIT TERENDAK,,MELAKA TENGAH,6,S - Aktiviti perkhidmatan lain,2.286026817,102.1268979
MAJIKAN,2022,PAC/10401/2022/69254,ELITE ABUNDANCE SDN BHD,"NO 8, JALAN KEJORA 12, TAMAN TANJONG MINYAK PERDANA","NO 8, JALAN KEJORA 12",TAMAN TANJONG MINYAK PERDANA,,MELAKA TENGAH,12,C - Pembuatan,2.286141098,102.1828301
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/44812,MITRA UNIQUE SDN BHD,"NO. 6, JALAN KEJORA 12, TAMAN TANJUNG MINYAK PERDANA","NO. 6, JALAN KEJORA 12, TAMAN TANJUNG MINYAK PERDANA",,,MELAKA TENGAH,12,S - Aktiviti perkhidmatan lain,2.286141124,102.1827423
MAJIKAN,2022,PAC/10401/2022/69250,ELITE ABUNDANCE SDN BHD,"NO 10, JALAN KEJORA 12, TAMAN TANJONG MINYAK PERDANA","NO 10, JALAN KEJORA 12",TAMAN TANJONG MINYAK PERDANA,,MELAKA TENGAH,11,C - Pembuatan,2.286186171,102.1828786
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/40598,MITRA UNIQUE SDN BHD,"NO. 5, KEJORA 12, TAMAN TANJUNG MINYAK PERDANA","NO. 5, KEJORA 12, TAMAN TANJUNG MINYAK PERDANA",,,MELAKA TENGAH,12,S - Aktiviti perkhidmatan lain,2.286624469,102.1828934
MAJIKAN,2023,PAC/10401/2023/84451,BUKIT RAMBAI FAMILY STORE SDN BHD,"NO. 50, JLN MARIKH 1, TMN TANJONG MINYAK PERDANA","NO. 50, JLN MARIKH 1",TMN TANJONG MINYAK PERDANA,,MELAKA TENGAH,16,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",2.286802029,102.1841431
MAJIKAN,2024,PAC/10401/2024/93029,SUMIMETAL INDUSTRIES (MALAYSIA) SDN BHD,"NO.34 (PT 13134),JALAN KEJORA 12,, TAMAN TANJUNG MINYAK PERDANA,, MUKIM TANJUNG MINYAK.","NO.34 (PT 13134),JALAN KEJORA 12,","TAMAN TANJUNG MINYAK PERDANA,",MUKIM TANJUNG MINYAK.,MELAKA TENGAH,14,C - Pembuatan,2.286863096,102.1834602
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/40600,MITRA UNIQUE SDN BHD,"NO.34, JALAN KEJORA 12, TAMAN TANJUNG MINYAK PERDANA.","NO.34, JALAN KEJORA 12, TAMAN TANJUNG MINYAK PERDANA.",,,MELAKA TENGAH,18,S - Aktiviti perkhidmatan lain,2.286963768,102.1834626
MAJIKAN,2024,PAC/10401/2024/100727,BUKIT RAMBAI FAMILY STORE SDN BHD,"51, JLN MARIKH 1, TMN TG MINYAK PERDANA","51, JLN MARIKH 1",TMN TG MINYAK PERDANA,,MELAKA TENGAH,9,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",2.286996491,102.1840046
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/24630,MITRA UNIQUE SDN BHD,"40, JALAN KEJORA 12, TAMAN TANJUNG MINYAK PERDANA.","40, JALAN KEJORA 12, TAMAN TANJUNG MINYAK PERDANA.",,,MELAKA TENGAH,18,S - Aktiviti perkhidmatan lain,2.287066203,102.1835547
MAJIKAN,2022,PAC/10401/2022/64462,FUDEX RUBBER PRODUCTS (M) SDN BHD,"JB-695 (FIRST FLOOR), KAWASAN PERINDUSTRIAN JASIN, BATU 16, 77200 BEMBAN, MELAKA, MUKIM JASIN, DAERAH JASIN, MELAKA.","JB-695 (FIRST FLOOR), KAWASAN PERINDUSTRIAN JASIN, BATU 16, 77200 BEMBAN, MELAKA, MUKIM JASIN, DAERAH JASIN, MELAKA.",,,JASIN,9,C - Pembuatan,2.287506973,102.4085141
MAJIKAN,2022,PAC/10401/2022/64463,FUDEX RUBBER PRODUCTS (M) SDN BHD,"JB-695 (GROUND FLOOR), KAWASAN PERINDUSTRIAN JASIN, BATU 16, 77200 BEMBAN, MELAKA, MUKIM JASIN, DAERAH JASIN, MELAKA.","JB-695 (GROUND FLOOR), KAWASAN PERINDUSTRIAN JASIN, BATU 16, 77200 BEMBAN, MELAKA, MUKIM JASIN, DAERAH JASIN, MELAKA.",,,JASIN,16,C - Pembuatan,2.287506973,102.4085141
MAJIKAN,2022,PAC/10401/2022/60824,FUDEX RUBBER PRODUCTS (M) SDN BHD,"JB-694 (GROUND FLOOR), KAWASAN PERINDUSTRIAN JASIN, BATU 16, 77200 BEMBAN, MELAKA, MUKIM JASIN, DAERAH JASIN, MELAKA.","JB-694 (GROUND FLOOR), KAWASAN PERINDUSTRIAN JASIN, BATU 16, 77200 BEMBAN, MELAKA, MUKIM JASIN, DAERAH JASIN, MELAKA.",,,JASIN,16,C - Pembuatan,2.287553086,102.4084135
MAJIKAN,2022,PAC/10401/2022/60956,FUDEX RUBBER PRODUCTS (M) SDN BHD,"JB-694 (FIRST FLOOR), KAWASAN PERINDUSTRIAN JASIN, BATU 16, 77200 BEMBAN, MELAKA, MUKIM JASIN, DAERAH JASIN, MELAKA","JB-694 (FIRST FLOOR), KAWASAN PERINDUSTRIAN JASIN, BATU 16, 77200 BEMBAN, MELAKA, MUKIM JASIN, DAERAH JASIN, MELAKA",,,JASIN,9,C - Pembuatan,2.287553086,102.4084135
MAJIKAN,2022,PAC/10401/2022/71948,SURAMJES RECOVERY (M) SDN. BHD.,"JB 690, KAWASAN PERINDUSTRIAN JASIN,, BATU 16, 77200 BEMBAN, MELAKA","JB 690, KAWASAN PERINDUSTRIAN JASIN,","BATU 16, 77200 BEMBAN, MELAKA",,JASIN,8,S - Aktiviti perkhidmatan lain,2.287634112,102.4094113
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/37455,MITRA UNIQUE SDN BHD,"NO.3, JALAN KEJORA 1, TAMAN TANJUNG MINYAK PERDANA","NO.3, JALAN KEJORA 1, TAMAN TANJUNG MINYAK PERDANA",,,MELAKA TENGAH,10,S - Aktiviti perkhidmatan lain,2.287978403,102.1832082
MAJIKAN,2025,PAC/10401/2025/110303,SGU FAMILY STORE SDN BHD,"NO. 18A-1 (LOT 14295), JALAN DTS 2, TAMAN DESA TAMING SARI, MUKIM SUNGAI UDANG","NO. 18A-1 (LOT 14295), JALAN DTS 2",TAMAN DESA TAMING SARI,MUKIM SUNGAI UDANG,MELAKA TENGAH,0,,2.288196554,102.1325222
MAJIKAN,2025,PAC/10401/2025/108957,SGU FAMILY STORE SDN BHD,"NO 20A-1 (LOT 14296), JALAN DTS 2, TAMAN DESA TAMING SARI, MUKIM SUNGAI UDANG","NO 20A-1 (LOT 14296), JALAN DTS 2",TAMAN DESA TAMING SARI,MUKIM SUNGAI UDANG,MELAKA TENGAH,0,,2.288236098,102.1324754
MAJIKAN,2023,PAC/10401/2023/86206,JASINPACK SDN BHD,"JB5955 JALAN DSM 4, TAMAN DESA SERI MERBAU",JB5955 JALAN DSM 4,TAMAN DESA SERI MERBAU,,JASIN,6,C - Pembuatan,2.288537033,102.3995876
MAJIKAN,2021,PAC/10401/2021/13838,DAIBOCHI BERHAD,"JB 2300, TAMAN MERBAU JAYA
 77000, JASIN MELAKA","JB 2300, TAMAN MERBAU JAYA
 77000, JASIN MELAKA",,,MELAKA TENGAH,11,C - Pembuatan,2.28865613,102.4087295
PENYEDIA PENGINAPAN BERPUSAT,2022,PAC/10401/2022/71268,DESTINY UNIQUE SDN. BHD.,"No. 99, Jalan Kejora 3, Taman Tanjung Minyak Perdana","No. 99, Jalan Kejora 3",Taman Tanjung Minyak Perdana,,MELAKA TENGAH,10,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,2.289104278,102.1819585
MAJIKAN,2023,PAC/10401/2023/85211,ECONSAVE CASH & CARRY (SU) S/B,"NO 12,, JALAN DTS 6,, TAMAN DESA TAMING SARI,","NO 12,","JALAN DTS 6,","TAMAN DESA TAMING SARI,",ALOR GAJAH,10,"G - Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",2.289108848,102.1359623
MAJIKAN,2021,PAC/10401/2021/28898,MASTECH CITY ENGINEERING (M) SDN BHD,"JA3413,, INDUSTRI RINGAN TAMAN MAJU","JA3413,",INDUSTRI RINGAN TAMAN MAJU,,JASIN,30,C - Pembuatan,2.289454448,102.4113873
MAJIKAN,2021,PAC/10401/2021/28967,MASTECH CITY ENGINEERING (M) SDN BHD,"JA3393,, INDUSTRI RINGAN TAMAN MAJU","JA3393,",INDUSTRI RINGAN TAMAN MAJU,,JASIN,30,C - Pembuatan,2.289454448,102.4113873
MAJIKAN,2022,PAC/10401/2022/58449,Tauplene Industries Sdn Bhd,"1, Jalan KJ 62, Taman Krubong Jaya, Krubong Melaka","1, Jalan KJ 62, Taman Krubong Jaya",Krubong Melaka,,MELAKA TENGAH,6,C - Pembuatan,2.290847342,102.2371248
MAJIKAN,2024,PAC/10401/2024/102880,STYLE FOOD PRODUCTS SDN BHD,"NO. 4F-1 (LOT 10109)(TINGKAT ATAS SAHAJA)., JALAN PK 8A, TAMAN PERINDUSTRIAN KRUBONG, MUKIM KRUBONG,",NO. 4F-1 (LOT 10109)(TINGKAT ATAS SAHAJA).,"JALAN PK 8A, TAMAN PERINDUSTRIAN KRUBONG, MUKIM KRUBONG,",,MELAKA TENGAH,14,C - Pembuatan,2.291083048,102.2378677
MAJIKAN,2023,PAC/10401/2023/85322,AKIFF ENERGY RESOURCES SDN.BHD,"SU 199, JALAN  INDAH 5,, TAMAN INDAH,","SU 199, JALAN  INDAH 5,","TAMAN INDAH,",,MELAKA TENGAH,8,F - Pembinaan,2.291543475,102.1434886
MAJIKAN,2022,PAC/10401/2022/71870,NEW PLAS PLASTIC INDUSTRIES SDN BHD,"NO 22, JALAN SPR 2/3,   MUKIM PAYA RUMPUT, MELAKA, TAMAN SERI PAYA RUMPUT 2,, MUKIM PAYA RUMPUT","NO 22, JALAN SPR 2/3,   MUKIM PAYA RUMPUT, MELAKA","TAMAN SERI PAYA RUMPUT 2,",MUKIM PAYA RUMPUT,MELAKA TENGAH,17,C - Pembuatan,2.291548796,102.2119695
MAJIKAN,2021,PAC/10401/2021/39526,TAYOPACK SDN BHD,"J 9217, JALAN KOLAM AIR 7, TAMAN MAJU, 77000, JASIN MELAKA","J 9217, JALAN KOLAM AIR 7, TAMAN MAJU, 77000, JASIN MELAKA",,,JASIN,0,C - Pembuatan,2.291720324,102.4185984
MAJIKAN,2020,PAC/10401/2020/776,NEW PLAS PLASTIC INDUSTRIES SDN BHD,"40, JALAN SPR 2/3, TAMAN SERI PAYA RUMPUT 2, MELAKA","40, JALAN SPR 2/3
 TAMAN SERI PAYA RUMPUT 2
  MELAKA",,,MELAKA TENGAH,18,C - Pembuatan,2.291792966,102.2118115
MAJIKAN,2021,PAC/10401/2021/51600,RESTORAN HIJRAH SARI,"NO. 8-1, JALAN KERIS EMAS 1,, TAMAN KERIS EMAS, SUNGAI UDANG","NO. 8-1, JALAN KERIS EMAS 1,",TAMAN KERIS EMAS,SUNGAI UDANG,MELAKA TENGAH,6,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,2.292270477,102.1329824
MAJIKAN,2022,PAC/10401/2022/65330,NEW PLAS PLASTIC INDUSTRIES SDN BHD,"NO 18, JALAN IKS PR 2, KAWASAN PERINDUSTRIAN PAYA RUMPUT","NO 18, JALAN IKS PR 2",KAWASAN PERINDUSTRIAN PAYA RUMPUT,,MELAKA TENGAH,15,C - Pembuatan,2.292433722,102.2116933
MAJIKAN,2024,PAC/10401/2024/92939,ECO PET PRODUCTS MANUFACTURING SDN.BHD.,"NO.31, JALAN BI 2,, TAMAN BERTAM IMPIAN,","NO.31, JALAN BI 2,","TAMAN BERTAM IMPIAN,",,MELAKA TENGAH,14,C - Pembuatan,2.292539485,102.1792669
MAJIKAN,2021,PAC/10401/2021/35161,YH LAMINATED PRODUCTS SDN BHD,"NO.73 JALAN KJ 62, TAMAN KRUBONG JAYA, 75250 MELAKA","NO.73 JALAN KJ 62, TAMAN KRUBONG JAYA, 75250 MELAKA",,,MELAKA TENGAH,6,C - Pembuatan,2.292542417,102.2376199
MAJIKAN,2021,PAC/10401/2021/45605,AYZ ENTERPRISE SDN BHD,"No. 19,, Jalan BI 2, Taman Bertam Impian","No. 19,",Jalan BI 2,Taman Bertam Impian,MELAKA TENGAH,11,S - Aktiviti perkhidmatan lain,2.292550667,102.1796492
MAJIKAN,2020,PAC/10401/2020/9188,ECO PAPER PRODUCTS MANUFACTURING SDN.BHD.,"NO.31, JALAN BI 2,..TAMAN BERTAM IMPIAN","NO.31, JALAN BI 2,..TAMAN BERTAM IMPIAN",,,PETALING,14,C - Pembuatan,2.292559606,102.1792788
MAJIKAN,2025,PAC/10401/2025/107935,TAUPLENE INDUSTRIES SDN BHD,"NO.75 , JALAN KJ 62, TAMAN KRUBONG JAYA","NO.75 , JALAN KJ 62",TAMAN KRUBONG JAYA,,MELAKA TENGAH,6,C - Pembuatan,2.292564719,102.2375981
MAJIKAN,2023,PAC/10401/2023/79683,RISING STEEL SDN BHD,"No.80, Jalan BI 12,, Taman Bertam Impian,, TG Minyak, 75250 Melaka.","No.80, Jalan BI 12,","Taman Bertam Impian,","TG Minyak, 75250 Melaka.",MELAKA TENGAH,6,F - Pembinaan,2.292900347,102.1764986
MAJIKAN,2025,PAC/10401/2025/107936,TAUPLENE INDUSTRIES SDN BHD,"NO.101, JALAN KJ 62, TAMAN KRUBONG JAYA","NO.101, JALAN KJ 62",TAMAN KRUBONG JAYA,,MELAKA TENGAH,9,C - Pembuatan,2.293193826,102.2378331
MAJIKAN,2021,PAC/10401/2021/52639,LI ALUMINIUM & GLASS WORKS,"NO.18, Jalan KI 3, Taman Krubong Indah,, Krubong","NO.18, Jalan KI 3, Taman Krubong Indah,",Krubong,,MELAKA TENGAH,7,F - Pembinaan,2.293588906,102.248278
MAJIKAN,2023,PAC/10401/2023/79635,HUAT GUAN ENTERPRISE SDN BHD,"18, JALAN DESA BERTAM 4, TAMAN DESA BERTAM,","18, JALAN DESA BERTAM 4","TAMAN DESA BERTAM,",,MELAKA TENGAH,10,F - Pembinaan,2.293630429,102.1751192
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/34658,STAR LINK SOLUTION SDN BHD,"B1-9, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA","B1-9, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA",,,KLANG,0,S - Aktiviti perkhidmatan lain,2.293792671,102.167767
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/34659,STAR LINK SOLUTION SDN BHD,"B1-11, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA.","B1-11, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA.",,,KLANG,6,S - Aktiviti perkhidmatan lain,2.293792671,102.167767
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/34660,STAR LINK SOLUTION SDN BHD,"B1-10, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA.","B1-10, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA.",,,KLANG,6,S - Aktiviti perkhidmatan lain,2.293792671,102.167767
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/34661,STAR LINK SOLUTION SDN BHD,"B1-12, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA.","B1-12, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA.",,,KLANG,6,S - Aktiviti perkhidmatan lain,2.293792671,102.167767
PENYEDIA PENGINAPAN BERPUSAT,2021,PAC/10401/2021/34662,STAR LINK SOLUTION SDN BHD,"B2-11, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA.","B2-11, LOT 2294,PM NO.HAKMILIK 800,RUMAH PANGSA BERTAM PERDANA,DI ALAMAT TAMAN BERTAM PERDANA.",,,KLANG,6,S - Aktiviti perkhidmatan lain,2.293792671,102.167767
MAJIKAN,2023,PAC/10401/2023/81126,MALACHA SDN BHD,"3-12,R/PANGSAPURI MAWAR BERTAM PUTRA, JLN BERTAM PUTRA 5, BERTAM","3-12,R/PANGSAPURI MAWAR BERTAM PUTRA",JLN BERTAM PUTRA 5,BERTAM,MELAKA TENGAH,3,C - Pembuatan,2.293811191,102.167853
PENYEDIA PENGINAPAN BERPUSAT,2020,PAC/10401/2020/9975,AFFLUENT HARMONY MANAGEMENT SDN BHD,"B1-1, RUMAH PANGSA BERTAM PERDANA, JALAN BERTAM PERDANA, TAMAN BERTAM PERDANA, 75260 MELAKA","B1-1, RUMAH PANGSA BERTAM PERDANA, JALAN BERTAM PERDANA, TAMAN BERTAM PERDANA, 75260 MELAKA",,,PETALING,5,I - Penginapan dan aktiviti perkhidmatan makanan dan minuman,2.293966507,102.1678838
